Stock,Position,User_count,Date,Last_updated
Adobe Systems,99,17328.0,26/02/2021,2021-02-26 21:20:00
Tesla,1,190630.0,01/03/2021,2021-03-01 21:40:00
NIO Inc,2,136850.0,01/03/2021,2021-03-01 21:40:00
Apple,3,133378.0,01/03/2021,2021-03-01 21:40:00
Amazon,4,92813.0,01/03/2021,2021-03-01 21:40:00
Healthier Choices Management,5,92146.0,01/03/2021,2021-03-01 21:40:00
Palantir,6,65696.0,01/03/2021,2021-03-01 21:40:00
Rolls-Royce Holdings,7,64785.0,01/03/2021,2021-03-01 21:40:00
iShares Global Clean Energy,8,58958.0,01/03/2021,2021-03-01 21:40:00
BP PLC,9,57399.0,01/03/2021,2021-03-01 21:40:00
GameStop,10,57150.0,01/03/2021,2021-03-01 21:40:00
Vanguard S&P 500 ETF,11,55891.0,01/03/2021,2021-03-01 21:40:00
easyJet,12,55380.0,01/03/2021,2021-03-01 21:40:00
Microsoft,13,55113.0,01/03/2021,2021-03-01 21:40:00
AMC Entertainment Holdings,14,50281.0,01/03/2021,2021-03-01 21:40:00
Nvidia,15,48722.0,01/03/2021,2021-03-01 21:40:00
Netflix,16,47466.0,01/03/2021,2021-03-01 21:40:00
Advanced Micro Devices,17,46849.0,01/03/2021,2021-03-01 21:40:00
Alibaba,18,46525.0,01/03/2021,2021-03-01 21:40:00
Churchill Capital IV,19,46481.0,01/03/2021,2021-03-01 21:40:00
IAG SA,20,41061.0,01/03/2021,2021-03-01 21:40:00
Alphabet Inc. Class A,21,40841.0,01/03/2021,2021-03-01 21:40:00
AT&T,22,39488.0,01/03/2021,2021-03-01 21:40:00
National Grid,23,38168.0,01/03/2021,2021-03-01 21:40:00
Square,24,37705.0,01/03/2021,2021-03-01 21:40:00
Coca-Cola,25,37577.0,01/03/2021,2021-03-01 21:40:00
Alpine 4 Technologies,26,37438.0,01/03/2021,2021-03-01 21:40:00
Sundial Growers,27,36810.0,01/03/2021,2021-03-01 21:40:00
Facebook,28,36407.0,01/03/2021,2021-03-01 21:40:00
Lloyds Banking Group,29,35986.0,01/03/2021,2021-03-01 21:40:00
PayPal,30,35777.0,01/03/2021,2021-03-01 21:40:00
Walt Disney,31,35490.0,01/03/2021,2021-03-01 21:40:00
Nokia ADR,32,35175.0,01/03/2021,2021-03-01 21:40:00
Zomedica,33,34068.0,01/03/2021,2021-03-01 21:40:00
Aston Martin,34,33870.0,01/03/2021,2021-03-01 21:40:00
Plug Power,35,33819.0,01/03/2021,2021-03-01 21:40:00
Argo Blockchain,36,32933.0,01/03/2021,2021-03-01 21:40:00
Johnson & Johnson,37,32856.0,01/03/2021,2021-03-01 21:40:00
Pfizer,38,32769.0,01/03/2021,2021-03-01 21:40:00
McDonald's,39,32345.0,01/03/2021,2021-03-01 21:40:00
American Battery Metals,40,32208.0,01/03/2021,2021-03-01 21:40:00
Virgin Galactic,41,32181.0,01/03/2021,2021-03-01 21:40:00
Shopify,42,31438.0,01/03/2021,2021-03-01 21:40:00
JPMorgan Chase,43,30549.0,01/03/2021,2021-03-01 21:40:00
Barclays,44,29954.0,01/03/2021,2021-03-01 21:40:00
Cineworld Group,45,29925.0,01/03/2021,2021-03-01 21:40:00
BioNano,46,29830.0,01/03/2021,2021-03-01 21:40:00
AstraZeneca,47,29781.0,01/03/2021,2021-03-01 21:40:00
BlackBerry,48,29574.0,01/03/2021,2021-03-01 21:40:00
Beyond Meat,49,28990.0,01/03/2021,2021-03-01 21:40:00
Royal Dutch Shell,50,28823.0,01/03/2021,2021-03-01 21:40:00
Boeing,51,28641.0,01/03/2021,2021-03-01 21:40:00
Airbnb,52,27759.0,01/03/2021,2021-03-01 21:40:00
Realty Income,53,25987.0,01/03/2021,2021-03-01 21:40:00
Naked Brand,54,25873.0,01/03/2021,2021-03-01 21:40:00
GlaxoSmithKline,55,25718.0,01/03/2021,2021-03-01 21:40:00
General Electric,56,25297.0,01/03/2021,2021-03-01 21:40:00
Fiverr International,57,24931.0,01/03/2021,2021-03-01 21:40:00
Tesco,58,24677.0,01/03/2021,2021-03-01 21:40:00
Under Armour,59,24215.0,01/03/2021,2021-03-01 21:40:00
Zoom,60,23911.0,01/03/2021,2021-03-01 21:40:00
3M,61,23716.0,01/03/2021,2021-03-01 21:40:00
Etsy,62,23549.0,01/03/2021,2021-03-01 21:40:00
Teladoc,63,23541.0,01/03/2021,2021-03-01 21:40:00
Walmart,64,23283.0,01/03/2021,2021-03-01 21:40:00
Galaxy Next Generation,65,23128.0,01/03/2021,2021-03-01 21:40:00
IBM Corporation,66,23089.0,01/03/2021,2021-03-01 21:40:00
Procter & Gamble,67,22843.0,01/03/2021,2021-03-01 21:40:00
Salesforce,68,22798.0,01/03/2021,2021-03-01 21:40:00
XPeng,69,22701.0,01/03/2021,2021-03-01 21:40:00
Fastly,70,22624.0,01/03/2021,2021-03-01 21:40:00
Pinterest,71,22559.0,01/03/2021,2021-03-01 21:40:00
Nikola Corporation,72,22456.0,01/03/2021,2021-03-01 21:40:00
CloudCommerce,73,22184.0,01/03/2021,2021-03-01 21:40:00
PepsiCo,74,21868.0,01/03/2021,2021-03-01 21:40:00
Tilray,75,21017.0,01/03/2021,2021-03-01 21:40:00
FuelCell Energy,76,20664.0,01/03/2021,2021-03-01 21:40:00
Cerebain Biotech,77,20561.0,01/03/2021,2021-03-01 21:40:00
Uber Technologies,78,20448.0,01/03/2021,2021-03-01 21:40:00
Lemonade,79,20443.0,01/03/2021,2021-03-01 21:40:00
Unity Software,80,20016.0,01/03/2021,2021-03-01 21:40:00
Starbucks,81,19934.0,01/03/2021,2021-03-01 21:40:00
Aurora Cannabis,82,19888.0,01/03/2021,2021-03-01 21:40:00
Cloudflare,83,19430.0,01/03/2021,2021-03-01 21:40:00
Vision Lithium,84,19160.0,01/03/2021,2021-03-01 21:40:00
Enphase Energy,85,18646.0,01/03/2021,2021-03-01 21:40:00
Twilio,86,18596.0,01/03/2021,2021-03-01 21:40:00
High Tide,87,18528.0,01/03/2021,2021-03-01 21:40:00
Peloton Interactive,88,18371.0,01/03/2021,2021-03-01 21:40:00
Wirecard,89,18348.0,01/03/2021,2021-03-01 21:40:00
Nano Dimension,90,18292.0,01/03/2021,2021-03-01 21:40:00
Roku,91,18218.0,01/03/2021,2021-03-01 21:40:00
Sony,92,18192.0,01/03/2021,2021-03-01 21:40:00
iShares Electric Vehicles and Driving Technology,93,18082.0,01/03/2021,2021-03-01 21:40:00
Nike,94,18068.0,01/03/2021,2021-03-01 21:40:00
Delta Air Lines,95,18009.0,01/03/2021,2021-03-01 21:40:00
Visa,96,17975.0,01/03/2021,2021-03-01 21:40:00
Moderna,97,17616.0,01/03/2021,2021-03-01 21:40:00
Mercado Libre,98,17472.0,01/03/2021,2021-03-01 21:40:00
Adobe Systems,99,17450.0,01/03/2021,2021-03-01 21:40:00
Tesla,1,190630.0,02/03/2021,2021-03-02 14:00:15
NIO Inc,2,139061.0,02/03/2021,2021-03-02 23:00:14
Apple,3,133438.0,02/03/2021,2021-03-02 20:20:16
Amazon,4,92813.0,02/03/2021,2021-03-02 14:00:15
Healthier Choices Management,5,92219.0,02/03/2021,2021-03-02 14:00:15
Palantir,6,66016.0,02/03/2021,2021-03-02 23:00:14
Rolls-Royce Holdings,7,65055.0,02/03/2021,2021-03-02 14:00:15
iShares Global Clean Energy,8,59159.0,02/03/2021,2021-03-02 14:00:15
BP PLC,9,57643.0,02/03/2021,2021-03-02 14:00:15
GameStop,10,57150.0,02/03/2021,2021-03-02 14:00:15
Vanguard S&P 500 ETF,11,56059.0,02/03/2021,2021-03-02 14:00:15
easyJet,12,55520.0,02/03/2021,2021-03-02 09:40:00
Microsoft,13,55195.0,02/03/2021,2021-03-02 20:20:16
AMC Entertainment Holdings,14,50281.0,02/03/2021,2021-03-02 14:00:15
Nvidia,15,48758.0,02/03/2021,2021-03-02 23:00:14
Netflix,16,47466.0,02/03/2021,2021-03-02 14:00:15
Advanced Micro Devices,17,46849.0,02/03/2021,2021-03-02 09:40:00
Alibaba,18,46684.0,02/03/2021,2021-03-02 23:00:14
Churchill Capital IV,19,46481.0,02/03/2021,2021-03-02 07:40:00
IAG SA,20,41473.0,02/03/2021,2021-03-02 23:00:14
Alphabet Inc. Class A,21,40848.0,02/03/2021,2021-03-02 20:20:16
AT&T,22,39605.0,02/03/2021,2021-03-02 23:00:14
National Grid,23,38168.0,02/03/2021,2021-03-02 07:40:00
Square,24,37705.0,02/03/2021,2021-03-02 14:00:15
Coca-Cola,25,37577.0,02/03/2021,2021-03-02 09:40:00
Alpine 4 Technologies,26,37439.0,02/03/2021,2021-03-02 14:00:15
Sundial Growers,27,36810.0,02/03/2021,2021-03-02 07:40:00
Facebook,28,36407.0,02/03/2021,2021-03-02 14:00:15
Lloyds Banking Group,29,36055.0,02/03/2021,2021-03-02 09:40:00
PayPal,30,35934.0,02/03/2021,2021-03-02 23:00:14
Walt Disney,31,35652.0,02/03/2021,2021-03-02 20:20:16
Nokia ADR,32,35175.0,02/03/2021,2021-03-02 14:00:15
Zomedica,33,34238.0,02/03/2021,2021-03-02 23:00:14
Aston Martin,34,34190.0,02/03/2021,2021-03-02 20:20:16
Plug Power,35,33850.0,02/03/2021,2021-03-02 23:00:14
Argo Blockchain,36,33099.0,02/03/2021,2021-03-02 14:00:15
Johnson & Johnson,37,32997.0,02/03/2021,2021-03-02 20:20:16
Pfizer,38,32769.0,02/03/2021,2021-03-02 09:40:00
McDonald's,39,32440.0,02/03/2021,2021-03-02 20:20:16
American Battery Metals,40,32323.0,02/03/2021,2021-03-02 14:00:15
Virgin Galactic,41,32290.0,02/03/2021,2021-03-02 23:00:14
Shopify,42,31542.0,02/03/2021,2021-03-02 20:20:16
JPMorgan Chase,43,30629.0,02/03/2021,2021-03-02 23:00:14
Cineworld Group,44,30033.0,02/03/2021,2021-03-02 23:00:14
Barclays,45,29988.0,02/03/2021,2021-03-02 11:00:14
BioNano,46,29830.0,02/03/2021,2021-03-02 14:00:15
AstraZeneca,47,29784.0,02/03/2021,2021-03-02 08:40:00
BlackBerry,48,29574.0,02/03/2021,2021-03-02 14:00:15
Beyond Meat,49,29180.0,02/03/2021,2021-03-02 23:00:14
Royal Dutch Shell,50,28894.0,02/03/2021,2021-03-02 09:40:00
Boeing,51,28757.0,02/03/2021,2021-03-02 23:00:14
Airbnb,52,28118.0,02/03/2021,2021-03-02 23:00:14
Realty Income,53,26088.0,02/03/2021,2021-03-02 20:20:16
Naked Brand,54,25873.0,02/03/2021,2021-03-02 09:40:00
GlaxoSmithKline,55,25766.0,02/03/2021,2021-03-02 14:00:15
General Electric,56,25297.0,02/03/2021,2021-03-02 14:00:15
Fiverr International,57,24931.0,02/03/2021,2021-03-02 07:40:00
Tesco,58,24815.0,02/03/2021,2021-03-02 23:00:14
Under Armour,59,24215.0,02/03/2021,2021-03-02 07:40:00
Zoom,60,23920.0,02/03/2021,2021-03-02 23:00:14
3M,61,23793.0,02/03/2021,2021-03-02 20:20:16
Teladoc,62,23597.0,02/03/2021,2021-03-02 23:00:14
Etsy,63,23549.0,02/03/2021,2021-03-02 14:00:15
Walmart,64,23388.0,02/03/2021,2021-03-02 23:00:14
Galaxy Next Generation,65,23128.0,02/03/2021,2021-03-02 07:40:00
IBM Corporation,66,23123.0,02/03/2021,2021-03-02 20:20:16
Procter & Gamble,67,22935.0,02/03/2021,2021-03-02 20:20:16
Salesforce,68,22854.0,02/03/2021,2021-03-02 23:00:14
XPeng,69,22831.0,02/03/2021,2021-03-02 23:00:14
Fastly,70,22656.0,02/03/2021,2021-03-02 23:00:14
Pinterest,71,22592.0,02/03/2021,2021-03-02 23:00:14
Nikola Corporation,72,22459.0,02/03/2021,2021-03-02 23:00:14
CloudCommerce,73,22184.0,02/03/2021,2021-03-02 07:40:00
PepsiCo,74,21969.0,02/03/2021,2021-03-02 23:00:14
Tilray,75,21017.0,02/03/2021,2021-03-02 14:00:15
FuelCell Energy,76,20664.0,02/03/2021,2021-03-02 09:40:00
Lemonade,77,20656.0,02/03/2021,2021-03-02 23:00:14
Cerebain Biotech,78,20561.0,02/03/2021,2021-03-02 09:40:00
Uber Technologies,79,20543.0,02/03/2021,2021-03-02 20:20:16
Unity Software,80,20060.0,02/03/2021,2021-03-02 23:00:14
Starbucks,81,19969.0,02/03/2021,2021-03-02 20:20:16
Aurora Cannabis,82,19906.0,02/03/2021,2021-03-02 23:00:14
Cloudflare,83,19430.0,02/03/2021,2021-03-02 07:40:00
Rocket Companies,84,19350.0,02/03/2021,2021-03-02 23:00:14
Vision Lithium,85,19160.0,02/03/2021,2021-03-02 09:40:00
High Tide,86,18709.0,02/03/2021,2021-03-02 14:00:15
Enphase Energy,87,18700.0,02/03/2021,2021-03-02 23:00:14
Twilio,88,18630.0,02/03/2021,2021-03-02 23:00:14
Peloton Interactive,89,18388.0,02/03/2021,2021-03-02 23:00:14
Wirecard,90,18348.0,02/03/2021,2021-03-02 07:40:00
Nano Dimension,91,18346.0,02/03/2021,2021-03-02 23:00:14
Roku,92,18235.0,02/03/2021,2021-03-02 23:00:14
Sony,93,18216.0,02/03/2021,2021-03-02 23:00:14
iShares Electric Vehicles and Driving Technology,94,18152.0,02/03/2021,2021-03-02 14:00:15
Delta Air Lines,95,18148.0,02/03/2021,2021-03-02 23:00:14
Nike,96,18089.0,02/03/2021,2021-03-02 20:20:16
Visa,97,18005.0,02/03/2021,2021-03-02 20:20:16
Moderna,98,17616.0,02/03/2021,2021-03-02 14:00:15
Mercado Libre,99,17495.0,02/03/2021,2021-03-02 23:00:14
Adobe Systems,100,17450.0,02/03/2021,2021-03-02 09:40:00
Tesla,1,190324.0,03/03/2021,2021-03-03 23:00:15
NIO Inc,2,139089.0,03/03/2021,2021-03-03 18:40:16
Apple,3,133354.0,03/03/2021,2021-03-03 23:00:15
Amazon,4,93015.0,03/03/2021,2021-03-03 23:00:15
Healthier Choices Management,5,91804.0,03/03/2021,2021-03-03 23:00:15
Palantir,6,66019.0,03/03/2021,2021-03-03 23:00:15
Rolls-Royce Holdings,7,64943.0,03/03/2021,2021-03-03 23:00:15
iShares Global Clean Energy,8,58981.0,03/03/2021,2021-03-03 18:40:16
BP PLC,9,57336.0,03/03/2021,2021-03-03 23:00:15
Vanguard S&P 500 ETF,10,56088.0,03/03/2021,2021-03-03 18:40:16
GameStop,11,55842.0,03/03/2021,2021-03-03 18:40:16
easyJet,12,55336.0,03/03/2021,2021-03-03 23:00:15
Microsoft,13,55146.0,03/03/2021,2021-03-03 23:00:15
AMC Entertainment Holdings,14,48849.0,03/03/2021,2021-03-03 18:40:16
Nvidia,15,48825.0,03/03/2021,2021-03-03 23:00:15
Netflix,16,47419.0,03/03/2021,2021-03-03 23:00:15
Advanced Micro Devices,17,46752.0,03/03/2021,2021-03-03 18:40:16
Alibaba,18,46684.0,03/03/2021,2021-03-03 18:40:16
Churchill Capital IV,19,45438.0,03/03/2021,2021-03-03 18:40:16
IAG SA,20,41975.0,03/03/2021,2021-03-03 18:40:16
Alphabet Inc. Class A,21,40773.0,03/03/2021,2021-03-03 23:00:15
AT&T,22,39668.0,03/03/2021,2021-03-03 18:40:16
National Grid,23,38079.0,03/03/2021,2021-03-03 23:00:15
Square,24,37602.0,03/03/2021,2021-03-03 23:00:15
Coca-Cola,25,37536.0,03/03/2021,2021-03-03 18:40:16
Alpine 4 Technologies,26,37362.0,03/03/2021,2021-03-03 23:00:15
Sundial Growers,27,36406.0,03/03/2021,2021-03-03 18:40:16
Facebook,28,36352.0,03/03/2021,2021-03-03 23:00:15
PayPal,29,35984.0,03/03/2021,2021-03-03 23:00:15
Lloyds Banking Group,30,35877.0,03/03/2021,2021-03-03 18:40:16
Walt Disney,31,35668.0,03/03/2021,2021-03-03 18:40:16
Nokia ADR,32,34628.0,03/03/2021,2021-03-03 18:40:16
Aston Martin,33,34266.0,03/03/2021,2021-03-03 18:40:16
Zomedica,34,34157.0,03/03/2021,2021-03-03 23:00:15
Plug Power,35,33688.0,03/03/2021,2021-03-03 23:00:15
Johnson & Johnson,36,33015.0,03/03/2021,2021-03-03 23:00:15
Pfizer,37,32703.0,03/03/2021,2021-03-03 18:40:16
Argo Blockchain,38,32665.0,03/03/2021,2021-03-03 23:00:15
McDonald's,39,32486.0,03/03/2021,2021-03-03 23:00:15
Virgin Galactic,40,32356.0,03/03/2021,2021-03-03 18:40:16
American Battery Metals,41,31981.0,03/03/2021,2021-03-03 18:40:16
Shopify,42,31500.0,03/03/2021,2021-03-03 18:40:16
JPMorgan Chase,43,30687.0,03/03/2021,2021-03-03 23:00:15
Cineworld Group,44,30473.0,03/03/2021,2021-03-03 23:00:15
Barclays,45,29979.0,03/03/2021,2021-03-03 23:00:15
AstraZeneca,46,29669.0,03/03/2021,2021-03-03 23:00:15
BioNano,47,29506.0,03/03/2021,2021-03-03 18:40:16
Beyond Meat,48,29295.0,03/03/2021,2021-03-03 23:00:15
BlackBerry,49,29147.0,03/03/2021,2021-03-03 18:40:16
Royal Dutch Shell,50,28775.0,03/03/2021,2021-03-03 18:40:16
Boeing,51,28742.0,03/03/2021,2021-03-03 18:40:16
Airbnb,52,28582.0,03/03/2021,2021-03-03 23:00:15
Realty Income,53,26164.0,03/03/2021,2021-03-03 23:00:15
GlaxoSmithKline,54,25744.0,03/03/2021,2021-03-03 23:00:15
Naked Brand,55,25667.0,03/03/2021,2021-03-03 18:40:16
General Electric,56,25173.0,03/03/2021,2021-03-03 18:40:16
Tesco,57,25028.0,03/03/2021,2021-03-03 23:00:15
Fiverr International,58,24843.0,03/03/2021,2021-03-03 18:40:16
Under Armour,59,24098.0,03/03/2021,2021-03-03 18:40:16
Zoom,60,24004.0,03/03/2021,2021-03-03 23:00:15
3M,61,23812.0,03/03/2021,2021-03-03 18:40:16
Teladoc,62,23571.0,03/03/2021,2021-03-03 18:40:16
Etsy,63,23548.0,03/03/2021,2021-03-03 23:00:15
Walmart,64,23480.0,03/03/2021,2021-03-03 23:00:15
IBM Corporation,65,23149.0,03/03/2021,2021-03-03 23:00:15
Procter & Gamble,66,22993.0,03/03/2021,2021-03-03 23:00:15
Salesforce,67,22865.0,03/03/2021,2021-03-03 18:40:16
XPeng,68,22815.0,03/03/2021,2021-03-03 23:00:15
Fastly,69,22634.0,03/03/2021,2021-03-03 18:40:16
Galaxy Next Generation,70,22633.0,03/03/2021,2021-03-03 18:40:16
Pinterest,71,22535.0,03/03/2021,2021-03-03 18:40:16
Nikola Corporation,72,22450.0,03/03/2021,2021-03-03 23:00:15
PepsiCo,73,22080.0,03/03/2021,2021-03-03 23:00:15
CloudCommerce,74,21788.0,03/03/2021,2021-03-03 18:40:16
Tilray,75,20827.0,03/03/2021,2021-03-03 18:40:16
Lemonade,76,20649.0,03/03/2021,2021-03-03 18:40:16
Uber Technologies,77,20560.0,03/03/2021,2021-03-03 18:40:16
FuelCell Energy,78,20526.0,03/03/2021,2021-03-03 18:40:16
Cerebain Biotech,79,20292.0,03/03/2021,2021-03-03 18:40:16
Unity Software,80,20018.0,03/03/2021,2021-03-03 18:40:16
Starbucks,81,19994.0,03/03/2021,2021-03-03 23:00:15
Aurora Cannabis,82,19847.0,03/03/2021,2021-03-03 18:40:16
Cloudflare,83,19342.0,03/03/2021,2021-03-03 18:40:16
Vision Lithium,84,18703.0,03/03/2021,2021-03-03 18:40:16
Enphase Energy,85,18637.0,03/03/2021,2021-03-03 18:40:16
Twilio,86,18578.0,03/03/2021,2021-03-03 18:40:16
Peloton Interactive,87,18389.0,03/03/2021,2021-03-03 23:00:15
High Tide,88,18321.0,03/03/2021,2021-03-03 18:40:16
Nano Dimension,89,18269.0,03/03/2021,2021-03-03 23:00:15
Wirecard,90,18200.0,03/03/2021,2021-03-03 18:40:16
Roku,91,18192.0,03/03/2021,2021-03-03 18:40:16
Sony,92,18177.0,03/03/2021,2021-03-03 18:40:16
Delta Air Lines,93,18149.0,03/03/2021,2021-03-03 18:40:16
iShares Electric Vehicles and Driving Technology,94,18141.0,03/03/2021,2021-03-03 18:40:16
Nike,95,18059.0,03/03/2021,2021-03-03 18:40:16
Visa,96,18005.0,03/03/2021,2021-03-03 18:40:16
Mercado Libre,97,17462.0,03/03/2021,2021-03-03 18:40:16
Adobe Systems,98,17456.0,03/03/2021,2021-03-03 23:00:15
Moderna,99,17448.0,03/03/2021,2021-03-03 18:40:16
Tesla,1,189871.0,04/03/2021,2021-03-04 23:00:16
NIO Inc,2,138590.0,04/03/2021,2021-03-04 18:20:16
Apple,3,133385.0,04/03/2021,2021-03-04 23:00:16
Amazon,4,93081.0,04/03/2021,2021-03-04 23:00:16
Healthier Choices Management,5,91951.0,04/03/2021,2021-03-04 18:20:16
Palantir,6,65833.0,04/03/2021,2021-03-04 23:00:16
Rolls-Royce Holdings,7,64910.0,04/03/2021,2021-03-04 23:00:16
iShares Global Clean Energy,8,58592.0,04/03/2021,2021-03-04 23:00:16
BP PLC,9,57051.0,04/03/2021,2021-03-04 18:20:16
Vanguard S&P 500 ETF,10,56116.0,04/03/2021,2021-03-04 18:20:16
easyJet,11,55312.0,04/03/2021,2021-03-04 23:00:16
Microsoft,12,54998.0,04/03/2021,2021-03-04 18:20:16
GameStop,13,54904.0,04/03/2021,2021-03-04 18:20:16
Nvidia,14,48778.0,04/03/2021,2021-03-04 23:00:16
AMC Entertainment Holdings,15,48178.0,04/03/2021,2021-03-04 18:20:16
Netflix,16,47335.0,04/03/2021,2021-03-04 23:00:16
Advanced Micro Devices,17,46674.0,04/03/2021,2021-03-04 23:00:16
Alibaba,18,46451.0,04/03/2021,2021-03-04 18:20:16
Churchill Capital IV,19,44926.0,04/03/2021,2021-03-04 18:20:16
IAG SA,20,42450.0,04/03/2021,2021-03-04 23:00:16
Alphabet Inc. Class A,21,40649.0,04/03/2021,2021-03-04 18:20:16
AT&T,22,39563.0,04/03/2021,2021-03-04 18:20:16
National Grid,23,37991.0,04/03/2021,2021-03-04 23:00:16
Square,24,37536.0,04/03/2021,2021-03-04 18:20:16
Coca-Cola,25,37386.0,04/03/2021,2021-03-04 18:20:16
Alpine 4 Technologies,26,37320.0,04/03/2021,2021-03-04 23:00:16
Facebook,27,36225.0,04/03/2021,2021-03-04 23:00:16
PayPal,28,35898.0,04/03/2021,2021-03-04 23:00:16
Lloyds Banking Group,29,35832.0,04/03/2021,2021-03-04 18:20:16
Sundial Growers,30,35764.0,04/03/2021,2021-03-04 18:20:16
Walt Disney,31,35565.0,04/03/2021,2021-03-04 18:20:16
Nokia ADR,32,34320.0,04/03/2021,2021-03-04 18:20:16
Aston Martin,33,34253.0,04/03/2021,2021-03-04 23:00:16
Zomedica,34,33863.0,04/03/2021,2021-03-04 18:20:16
Plug Power,35,33426.0,04/03/2021,2021-03-04 18:20:16
Johnson & Johnson,36,32959.0,04/03/2021,2021-03-04 18:20:16
Pfizer,37,32619.0,04/03/2021,2021-03-04 18:20:16
McDonald's,38,32507.0,04/03/2021,2021-03-04 18:20:16
Argo Blockchain,39,32418.0,04/03/2021,2021-03-04 18:20:16
Virgin Galactic,40,32157.0,04/03/2021,2021-03-04 23:00:16
American Battery Metals,41,31580.0,04/03/2021,2021-03-04 18:20:16
Shopify,42,31338.0,04/03/2021,2021-03-04 18:20:16
JPMorgan Chase,43,30682.0,04/03/2021,2021-03-04 18:20:16
Cineworld Group,44,30577.0,04/03/2021,2021-03-04 23:00:16
Barclays,45,29989.0,04/03/2021,2021-03-04 23:00:16
AstraZeneca,46,29626.0,04/03/2021,2021-03-04 18:20:16
Beyond Meat,47,29284.0,04/03/2021,2021-03-04 23:00:16
BioNano,48,29194.0,04/03/2021,2021-03-04 23:00:16
BlackBerry,49,28895.0,04/03/2021,2021-03-04 18:20:16
Boeing,50,28722.0,04/03/2021,2021-03-04 18:20:16
Royal Dutch Shell,51,28705.0,04/03/2021,2021-03-04 18:20:16
Airbnb,52,28602.0,04/03/2021,2021-03-04 23:00:16
Realty Income,53,26189.0,04/03/2021,2021-03-04 18:20:16
GlaxoSmithKline,54,25680.0,04/03/2021,2021-03-04 18:20:16
Naked Brand,55,25413.0,04/03/2021,2021-03-04 18:20:16
General Electric,56,25160.0,04/03/2021,2021-03-04 18:20:16
Tesco,57,25102.0,04/03/2021,2021-03-04 18:20:16
Fiverr International,58,24685.0,04/03/2021,2021-03-04 18:20:16
Under Armour,59,24057.0,04/03/2021,2021-03-04 18:20:16
Zoom,60,23933.0,04/03/2021,2021-03-04 18:20:16
3M,61,23832.0,04/03/2021,2021-03-04 18:20:16
Walmart,62,23515.0,04/03/2021,2021-03-04 18:20:16
Etsy,63,23486.0,04/03/2021,2021-03-04 23:00:16
Teladoc,64,23442.0,04/03/2021,2021-03-04 18:20:16
IBM Corporation,65,23147.0,04/03/2021,2021-03-04 18:20:16
Procter & Gamble,66,23014.0,04/03/2021,2021-03-04 18:20:16
Salesforce,67,22741.0,04/03/2021,2021-03-04 18:20:16
XPeng,68,22721.0,04/03/2021,2021-03-04 18:20:16
Fastly,69,22480.0,04/03/2021,2021-03-04 18:20:16
Pinterest,70,22408.0,04/03/2021,2021-03-04 18:20:16
Nikola Corporation,71,22392.0,04/03/2021,2021-03-04 18:20:16
Galaxy Next Generation,72,22292.0,04/03/2021,2021-03-04 18:20:16
PepsiCo,73,22084.0,04/03/2021,2021-03-04 18:20:16
CloudCommerce,74,21439.0,04/03/2021,2021-03-04 18:20:16
Tilray,75,20577.0,04/03/2021,2021-03-04 18:20:16
Lemonade,76,20545.0,04/03/2021,2021-03-04 18:20:16
Uber Technologies,77,20470.0,04/03/2021,2021-03-04 18:20:16
FuelCell Energy,78,20343.0,04/03/2021,2021-03-04 18:20:16
Cerebain Biotech,79,20120.0,04/03/2021,2021-03-04 18:20:16
Starbucks,80,19995.0,04/03/2021,2021-03-04 18:20:16
Unity Software,81,19886.0,04/03/2021,2021-03-04 18:20:16
Aurora Cannabis,82,19729.0,04/03/2021,2021-03-04 18:20:16
Cloudflare,83,19167.0,04/03/2021,2021-03-04 18:20:16
Enphase Energy,84,18503.0,04/03/2021,2021-03-04 18:20:16
Twilio,85,18429.0,04/03/2021,2021-03-04 18:20:16
Vision Lithium,86,18410.0,04/03/2021,2021-03-04 18:20:16
Peloton Interactive,87,18301.0,04/03/2021,2021-03-04 18:20:16
Wirecard,88,18146.0,04/03/2021,2021-03-04 18:20:16
Roku,89,18076.0,04/03/2021,2021-03-04 18:20:16
Sony,90,18050.0,04/03/2021,2021-03-04 18:20:16
Nano Dimension,91,18050.0,04/03/2021,2021-03-04 23:00:16
Delta Air Lines,92,18050.0,04/03/2021,2021-03-04 18:20:16
iShares Electric Vehicles and Driving Technology,93,18027.0,04/03/2021,2021-03-04 23:00:16
Nike,94,18025.0,04/03/2021,2021-03-04 23:00:16
High Tide,95,17982.0,04/03/2021,2021-03-04 18:20:16
Visa,96,17946.0,04/03/2021,2021-03-04 18:20:16
Adobe Systems,97,17364.0,04/03/2021,2021-03-04 18:20:16
Mercado Libre,98,17331.0,04/03/2021,2021-03-04 18:20:16
Moderna,99,17322.0,04/03/2021,2021-03-04 18:20:16
Tesla,1,189997.0,05/03/2021,2021-03-05 19:00:16
NIO Inc,2,138417.0,05/03/2021,2021-03-05 19:00:16
